common_name,ra_current,dec_current,coords_sexagesimal,distance,,,,,,,,
Gaia DR3 4068230822833833216,264.8049818,-24.81961122,17h39m13.20s -24d49m10.60s,41.6319783,,,,,,,,
Gaia DR3 4578887212915595136,273.5477689,25.07454791,18h14m11.46s +25d04m28.37s,41.63378445,,,,,,,,
Gaia DR3 WD_Unknown_ID,211.7522697,-28.24410656,14h07m00.54s -28d14m38.78s,41.63422667,,,,,,,,
Gaia DR3 1328175244235184512,251.3489725,36.85007812,16h45m23.75s +36d51m00.28s,41.63442832,,,,,,,,
Gaia DR3 WD_Unknown_ID,343.5634827,32.40297301,22h54m15.24s +32d24m10.70s,41.63474669,,,,,,,,
Gaia DR3 3799113325972817920,174.1352086,1.138109673,11h36m32.45s +01d08m17.19s,41.63550141,,,,,,,,
Gaia DR3 WD_Unknown_ID,109.5342745,12.49832666,07h18m08.23s +12d29m53.98s,41.63578679,,,,,,,,
Gaia DR3 3207554389235614720,80.09465327,-6.983788219,05h20m22.72s -06d59m01.64s,41.6361654,,,,,,,,
Gaia DR3 1665364364909899008,203.8404359,62.9084328,13h35m21.70s +62d54m30.36s,41.63676019,,,,,,,,
Gaia DR3 4214997272697334144,293.651608,-1.157383426,19h34m36.39s -01d09m26.58s,41.63744218,,,,,,,,
Gaia DR3 2830779276546694400,346.577301,18.5182145,23h06m18.55s +18d31m05.57s,41.63851451,,,,,,,,
Gaia DR3 5701232295587609216,124.1374833,-20.67705537,08h16m33.00s -20d40m37.40s,41.63863956,,,,,,,,
Gaia DR3 3951978565021442688,185.9724132,20.36466429,12h23m53.38s +20d21m52.79s,41.63869639,,,,,,,,
Gaia DR3 1666363752260912640,215.6203306,60.96511832,14h22m28.88s +60d57m54.43s,41.63871546,,,,,,,,
Gaia DR3 5763120678371576832,137.3054255,-2.269887456,09h09m13.30s -02d16m11.59s,41.64049208,,,,,,,,
Gaia DR3 1027330446055197952,127.9783814,50.61423686,08h31m54.81s +50d36m51.25s,41.64068134,,,,,,,,
Gaia DR3 883066961349516672,106.0632224,25.86311655,07h04m15.17s +25d51m47.22s,41.64086016,,,,,,,,
Gaia DR3 4311230069411210624,283.2282546,9.234815588,18h52m54.78s +09d14m05.34s,41.64155401,,,,,,,,
Gaia DR3 430569170061296256,6.548376977,62.56696653,00h26m11.61s +62d34m01.08s,41.64172995,,,,,,,,
Gaia DR3 4117287625746703488,265.9862769,-21.69654686,17h43m56.71s -21d41m47.57s,41.64181356,,,,,,,,
Gaia DR3 47485609397541632,65.66578096,18.26908502,04h22m39.79s +18d16m08.71s,41.64264852,,,,,,,,
Gaia DR3 2462080592159299456,31.39688158,-9.981939789,02h05m35.25s -09d58m54.98s,41.6428512,,,,,,,,
Gaia DR3 4319735552080507136,291.6619012,14.39636007,19h26m38.86s +14d23m46.90s,41.64411026,,,,,,,,
Gaia DR3 3111942885310862848,109.1522018,1.877925999,07h16m36.53s +01d52m40.53s,41.64603464,,,,,,,,
Gaia DR3 2443655663495365120,2.903343431,-5.480247903,00h11m36.80s -05d28m48.89s,41.64784141,,,,,,,,
Gaia DR3 1460561357662033536,195.9193074,27.6221372,13h03m40.63s +27d37m19.69s,41.648682,,,,,,,,
Gaia DR3 4118008566052188160,264.4967705,-21.51161734,17h37m59.22s -21d30m41.82s,41.64893623,,,,,,,,
Gaia DR3 3650334250089803392,222.7490545,-1.384968001,14h50m59.77s -01d23m05.88s,41.64913708,,,,,,,,
Gaia DR3 3789907798012286080,168.4353268,-3.907022405,11h13m44.48s -03d54m25.28s,41.6497555,,,,,,,,
Gaia DR3 3235618049143149440,78.35406352,3.687645546,05h13m24.98s +03d41m15.52s,41.65034309,,,,,,,,
Gaia DR3 5176144780975494144,33.99631175,-9.487087569,02h15m59.11s -09d29m13.52s,41.65046388,,,,,,,,
Gaia DR3 2529676917767930624,12.10794861,-2.284521907,00h48m25.91s -02d17m04.28s,41.65056614,,,,,,,,
Gaia DR3 4068118221626486528,266.2263173,-24.39275571,17h44m54.32s -24d23m33.92s,41.65281607,,,,,,,,
Gaia DR3 4123677579367418880,266.1820129,-17.33210607,17h44m43.68s -17d19m55.58s,41.65454434,,,,,,,,
Gaia DR3 4120306614176475520,266.7117197,-19.01706943,17h46m50.81s -19d01m01.45s,41.65508587,,,,,,,,
Gaia DR3 6806482034026893824,310.0944834,-24.12013695,20h40m22.68s -24d07m12.49s,41.65646228,,,,,,,,
Gaia DR3 4119676044134192384,265.7897429,-20.48842144,17h43m09.54s -20d29m18.32s,41.65649539,,,,,,,,
Gaia DR3 5613451169884045184,113.1115915,-25.50494554,07h32m26.78s -25d30m17.80s,41.65720647,,,,,,,,
Gaia DR3 4175046723857749504,268.2904528,-5.744909664,17h53m09.71s -05d44m41.67s,41.65748588,,,,,,,,
Gaia DR3 2468607533700284800,17.88344303,-12.84357767,01h11m32.03s -12d50m36.88s,41.65771244,,,,,,,,
Gaia DR3 3898203615970915072,179.5655719,6.000861451,11h58m15.74s +06d00m03.10s,41.6577478,,,,,,,,
Gaia DR3 3951978565021442816,185.9747749,20.36378364,12h23m53.95s +20d21m49.62s,41.65848651,,,,,,,,
Gaia DR3 66556672943906432,57.4315145,24.31757864,03h49m43.56s +24d19m03.28s,41.65857543,,,,,,,,
Gaia DR3 3196704477212036736,61.16016649,-6.767062763,04h04m38.44s -06d46m01.43s,41.6588447,,,,,,,,
Gaia DR3 4062604931041757696,268.8864022,-28.76092069,17h55m32.74s -28d45m39.31s,41.6603989,,,,,,,,
Gaia DR3 1173206811240350592,221.9611833,7.416462381,14h47m50.68s +07d24m59.26s,41.66110812,,,,,,,,
Gaia DR3 1928116681529585152,344.8123446,37.61080215,22h59m14.96s +37d36m38.89s,41.66133273,,,,,,,,
Gaia DR3 4358441419374546304,245.9576497,-2.975279017,16h23m49.84s -02d58m31.00s,41.66146313,,,,,,,,
Gaia DR3 5685460587259119488,146.4124049,-15.82968774,09h45m38.98s -15d49m46.88s,41.66153562,,,,,,,,
Gaia DR3 2021369221984891648,292.9054116,24.69578812,19h31m37.30s +24d41m44.84s,41.66200241,,,,,,,,
Gaia DR3 4059075120783337472,261.2142397,-29.8298364,17h24m51.42s -29d49m47.41s,41.66242537,,,,,,,,
Gaia DR3 1913781596821162496,350.8805368,37.04123954,23h23m31.33s +37d02m28.46s,41.6625275,,,,,,,,
Gaia DR3 4451033698731570688,240.1032523,7.429519796,16h00m24.78s +07d25m46.27s,41.66253441,,,,,,,,
Gaia DR3 801584662875244544,145.9399614,40.9852475,09h43m45.59s +40d59m06.89s,41.66268402,,,,,,,,
Gaia DR3 4068132176039014016,266.7272169,-24.37909917,17h46m54.53s -24d22m44.76s,41.6640733,,,,,,,,
Gaia DR3 2404524452684958208,343.6327752,-15.99604172,22h54m31.87s -15d59m45.75s,41.66482731,,,,,,,,
Gaia DR3 5029317716189433600,21.41343449,-29.18445028,01h25m39.22s -29d11m04.02s,41.66774977,,,,,,,,
Gaia DR3 4068234499308960000,264.6632693,-24.74222596,17h38m39.18s -24d44m32.01s,41.66799332,,,,,,,,
Gaia DR3 3215795435043618432,84.87976292,-3.564688338,05h39m31.14s -03d33m52.88s,41.66811406,,,,,,,,
Gaia DR3 3552145181670759680,166.9746894,-19.06936154,11h07m53.93s -19d04m09.70s,41.66878937,,,,,,,,
Gaia DR3 1170989783481773056,219.499887,5.279099437,14h37m59.97s +05d16m44.76s,41.66913817,,,,,,,,
Gaia DR3 1646587867404051840,237.0154094,68.88720748,15h48m03.70s +68d53m13.95s,41.66998583,,,,,,,,
Gaia DR3 3310120613446230784,70.48505706,16.56726521,04h41m56.41s +16d34m02.15s,41.67029299,,,,,,,,
Gaia DR3 1100365918247670272,101.0977426,63.3811573,06h44m23.46s +63d22m52.17s,41.67099047,,,,,,,,
Gaia DR3 304483052091651200,28.41515468,32.32275743,01h53m39.64s +32d19m21.93s,41.67138694,,,,,,,,
Gaia DR3 WD_Unknown_ID,233.5245325,-2.453224118,15h34m05.89s -02d27m11.61s,41.67204931,,,,,,,,
Gaia DR3 1698416955751299712,217.2751432,72.21027937,14h29m06.03s +72d12m37.01s,41.67240619,,,,,,,,
Gaia DR3 4109047752511255680,258.3052343,-26.77586905,17h13m13.26s -26d46m33.13s,41.67275704,,,,,,,,
Gaia DR3 2110262881596160896,278.3104132,40.15998907,18h33m14.50s +40d09m35.96s,41.67292514,,,,,,,,
Gaia DR3 3958289761765747584,195.3619968,25.96784822,13h01m26.88s +25d58m04.25s,41.67406219,,,,,,,,
Gaia DR3 421241085205158144,7.473984753,55.47502241,00h29m53.76s +55d28m30.08s,41.67485946,,,,,,,,
Gaia DR3 2971037377833203968,85.44732428,-16.73659607,05h41m47.36s -16d44m11.75s,41.67538768,,,,,,,,
Gaia DR3 1215012579790653952,229.7444788,21.79582093,15h18m58.67s +21d47m44.96s,41.67541575,,,,,,,,
Gaia DR3 WD_Unknown_ID,324.6945499,23.15684145,21h38m46.69s +23d09m24.63s,41.67691224,,,,,,,,
Gaia DR3 3092230497247455616,126.3200204,4.252795954,08h25m16.80s +04d15m10.07s,41.67799875,,,,,,,,
Gaia DR3 4108274177271610368,260.061759,-27.07651637,17h20m14.82s -27d04m35.46s,41.6785983,,,,,,,,
Gaia DR3 2191478273626361600,319.6447331,59.64271952,21h18m34.74s +59d38m33.79s,41.67927511,,,,,,,,
Gaia DR3 6297191615292149888,212.3623854,-17.68051925,14h09m26.97s -17d40m49.87s,41.67956282,,,,,,,,
Gaia DR3 4298587923386715392,298.5133735,8.935490225,19h54m03.21s +08d56m07.76s,41.68149911,,,,,,,,
Gaia DR3 2197628666789835008,315.5518582,65.35930123,21h02m12.45s +65d21m33.48s,41.68176447,,,,,,,,
Gaia DR3 3649446257011471232,217.0977827,-2.215468083,14h28m23.47s -02d12m55.69s,41.68232709,,,,,,,,
Gaia DR3 134723610725506816,40.53154498,34.03521409,02h42m07.57s +34d02m06.77s,41.68236915,,,,,,,,
Gaia DR3 6896411910398606464,317.2034867,-9.191786489,21h08m48.84s -09d11m30.43s,41.6836354,,,,,,,,
Gaia DR3 1969887579255448960,317.7481959,42.95262646,21h10m59.57s +42d57m09.46s,41.68439616,,,,,,,,
Gaia DR3 2157571087366902272,275.6683943,59.15369363,18h22m40.41s +59d09m13.30s,41.68520208,,,,,,,,
Gaia DR3 1610409365004719488,215.6199834,55.87127661,14h22m28.80s +55d52m16.60s,41.6854436,,,,,,,,
Gaia DR3 1436845265511453952,256.4676444,58.92844244,17h05m52.23s +58d55m42.39s,41.68547671,,,,,,,,
Gaia DR3 1978571659538422272,321.9099441,48.11430667,21h27m38.39s +48d06m51.50s,41.68588849,,,,,,,,
Gaia DR3 3655721719627005056,221.2379262,3.156482459,14h44m57.10s +03d09m23.34s,41.68593608,,,,,,,,
HD 168746,275.4572584,-11.9231752,18h21m49.74s -11d55m23.43s,41.68681236,,,,,,,,
Gaia DR3 2205249794203081472,338.5521754,63.31711031,22h34m12.52s +63d19m01.60s,41.68763088,,,,,,,,
Gaia DR3 1920997794711376640,357.4636948,39.93798332,23h49m51.29s +39d56m16.74s,41.68914639,,,,,,,,
Gaia DR3 603082230914404096,129.8165968,12.89743711,08h39m15.98s +12d53m50.77s,41.68928383,,,,,,,,
Gaia DR3 671255353451404288,115.6307594,18.13747095,07h42m31.38s +18d08m14.90s,41.69065357,,,,,,,,
Gaia DR3 4050902481184973824,273.0531972,-27.98041382,18h12m12.77s -27d58m49.49s,41.69065626,,,,,,,,
Gaia DR3 780195553941441024,162.0672457,42.76654683,10h48m16.14s +42d45m59.57s,41.69094564,,,,,,,,
Gaia DR3 786923465598374912,179.568947,49.02531843,11h58m16.55s +49d01m31.15s,41.69119204,,,,,,,,
Gaia DR3 4121617541217046400,263.6816962,-19.15486098,17h34m43.61s -19d09m17.50s,41.69223299,,,,,,,,
Gaia DR3 775015063173413888,162.6021073,37.38764,10h50m24.51s +37d23m15.50s,41.6925525,,,,,,,,
Gaia DR3 2846309981367810816,359.9748111,20.080725,23h59m53.95s +20d04m50.61s,41.6934575,,,,,,,,
Gaia DR3 4144287271977641984,270.4465519,-16.56454479,18h01m47.17s -16d33m52.36s,41.69414282,,,,,,,,
Gaia DR3 1039847733102724480,139.3024581,61.01634961,09h17m12.59s +61d00m58.86s,41.69472811,,,,,,,,
Gaia DR3 4335291236411850752,257.4501925,-10.52408242,17h09m48.05s -10d31m26.70s,41.6948136,,,,,,,,
Gaia DR3 2877847303452093056,357.8465601,33.52794467,23h51m23.17s +33d31m40.60s,41.69515624,,,,,,,,
Gaia DR3 54969190477485312,51.24859195,16.91997042,03h24m59.66s +16d55m11.89s,41.69538632,,,,,,,,
Gaia DR3 4118243414961165312,264.9410478,-20.52535539,17h39m45.85s -20d31m31.28s,41.69552675,,,,,,,,
Gaia DR3 488526901854890624,55.90583012,65.40034918,03h43m37.40s +65d24m01.26s,41.69637522,,,,,,,,
Gaia DR3 528521293718008576,2.228994982,67.28079573,00h08m54.96s +67d16m50.86s,41.69695442,,,,,,,,
Gaia DR3 2777183616609399296,16.33147092,14.12794987,01h05m19.55s +14d07m40.62s,41.69766689,,,,,,,,
Gaia DR3 4122711589614416256,261.7176408,-18.32223822,17h26m52.23s -18d19m20.06s,41.69807339,,,,,,,,
Gaia DR3 573220358394772096,11.80708355,83.98687003,00h47m13.70s +83d59m12.73s,41.69811528,,,,,,,,
Gaia DR3 1986398391303631488,335.956944,46.37379759,22h23m49.67s +46d22m25.67s,41.69938508,,,,,,,,
Gaia DR3 2026641448890698112,298.0700627,24.98652339,19h52m16.82s +24d59m11.48s,41.70010102,,,,,,,,
Gaia DR3 4067150930639435776,266.5850031,-25.64358545,17h46m20.40s -25d38m36.91s,41.70023423,,,,,,,,
Gaia DR3 4123549932930245760,264.2963805,-17.57970591,17h37m11.13s -17d34m46.94s,41.70041276,,,,,,,,
Gaia DR3 1306781324939399296,255.2900725,27.1960891,17h01m09.62s +27d11m45.92s,41.70100943,,,,,,,,
Gaia DR3 2677942384281073408,334.5174975,-0.23804767,22h18m04.20s -00d14m16.97s,41.70139493,,,,,,,,
Gaia DR3 4144456871570777984,268.4063451,-17.95684545,17h53m37.52s -17d57m24.64s,41.70148211,,,,,,,,
Gaia DR3 3901036404599908224,186.0523327,7.081287512,12h24m12.56s +07d04m52.64s,41.70419515,,,,,,,,
Gaia DR3 6790995477169966848,320.4610729,-26.22163956,21h21m50.66s -26d13m17.90s,41.70443365,,,,,,,,
Gaia DR3 1562826968521602048,199.9259651,51.95450095,13h19m42.23s +51d57m16.20s,41.70452742,,,,,,,,
Gaia DR3 4110710076592758656,260.5695029,-25.30527689,17h22m16.68s -25d18m19.00s,41.7048621,,,,,,,,
Gaia DR3 5456895832360768512,165.0447799,-27.31072404,11h00m10.75s -27d18m38.61s,41.70490294,,,,,,,,
Gaia DR3 2029185856237276416,300.1397552,28.50069995,20h00m33.54s +28d30m02.52s,41.70626726,,,,,,,,
Gaia DR3 1532089674289263104,186.1857988,38.31920119,12h24m44.59s +38d19m09.12s,41.7069384,,,,,,,,
Gaia DR3 1495959619122182272,210.3491118,38.79256941,14h01m23.79s +38d47m33.25s,41.70720422,,,,,,,,
Gaia DR3 WD_Unknown_ID,224.34238,-7.672188732,14h57m22.17s -07d40m19.88s,41.70907089,,,,,,,,
Gaia DR3 4520446898599708032,288.0673862,22.80104623,19h12m16.17s +22d48m03.77s,41.70964285,,,,,,,,
Gaia DR3 2972369917205969920,84.52075231,-14.63696051,05h38m04.98s -14d38m13.06s,41.71020778,,,,,,,,
Gaia DR3 1501788881878538496,203.8534033,43.77047618,13h35m24.82s +43d46m13.71s,41.71161995,,,,,,,,
Gaia DR3 897128645619893760,110.6295582,35.898457,07h22m31.09s +35d53m54.45s,41.71200573,,,,,,,,
Gaia DR3 3907406115977815936,185.5351176,11.56814828,12h22m08.43s +11d34m05.33s,41.71237036,,,,,,,,
Gaia DR3 6211368135677667584,228.7006592,-29.926876,15h14m48.16s -29d55m36.75s,41.71420112,,,,,,,,
Gaia DR3 2737544263923154304,336.2680799,17.58772782,22h25m04.34s +17d35m15.82s,41.7142183,,,,,,,,
Gaia DR3 59289858858508544,50.32995256,19.3530463,03h21m19.19s +19d21m10.97s,41.71520124,,,,,,,,
Gaia DR3 4388679805907896192,259.0622571,4.236313542,17h16m14.94s +04d14m10.73s,41.71636962,,,,,,,,
Gaia DR3 2541766494792140416,6.224718324,-1.78736346,00h24m53.93s -01d47m14.51s,41.71639471,,,,,,,,
Gaia DR3 2207215446113668096,344.1589243,62.49667744,22h56m38.14s +62d29m48.04s,41.71756634,,,,,,,,
Gaia DR3 2980728988716627584,72.13561901,-16.32920411,04h48m32.55s -16d19m45.13s,41.71878594,,,,,,,,
Gaia DR3 1833612974232068224,302.0251211,23.9632957,20h08m06.03s +23d57m47.86s,41.7218048,,,,,,,,
Gaia DR3 2976548439351020928,76.16495571,-18.23277638,05h04m39.59s -18d13m57.99s,41.72235806,,,,,,,,
Gaia DR3 4116296007952963968,264.2630196,-24.43938592,17h37m03.12s -24d26m21.79s,41.72298898,,,,,,,,
Gaia DR3 4059618829274839552,262.7626063,-28.67321019,17h31m03.03s -28d40m23.56s,41.72490556,,,,,,,,
Gaia DR3 4056559124791042944,268.4749171,-29.33620138,17h53m53.98s -29d20m10.32s,41.72542247,,,,,,,,
Gaia DR3 4109650009973745152,261.7918208,-26.33125308,17h27m10.04s -26d19m52.51s,41.72557249,,,,,,,,
Gaia DR3 4461567810398498048,252.8530419,14.43649611,16h51m24.73s +14d26m11.39s,41.72558743,,,,,,,,
Gaia DR3 3038561479270375040,122.0693692,-9.732607969,08h08m16.65s -09d43m57.39s,41.72577035,,,,,,,,
Gaia DR3 4123135623175973120,263.9376889,-18.91494171,17h35m45.05s -18d54m53.79s,41.7258707,,,,,,,,
Gaia DR3 4107410923248633600,258.4833526,-28.98444965,17h13m56.00s -28d59m04.02s,41.72694537,,,,,,,,
Gaia DR3 4319087458687345792,289.7725046,13.09399147,19h19m05.40s +13d05m38.37s,41.72695122,,,,,,,,
Gaia DR3 4153644528180701312,275.0215117,-11.98034673,18h20m05.16s -11d58m49.25s,41.72735424,,,,,,,,
Gaia DR3 4108163745099854336,259.7891733,-27.52861313,17h19m09.40s -27d31m43.01s,41.72739251,,,,,,,,
Gaia DR3 2021331323128469376,293.4047239,24.65700381,19h33m37.13s +24d39m25.21s,41.72830654,,,,,,,,
Gaia DR3 5636188520579313280,137.5504493,-28.0824539,09h10m12.11s -28d04m56.83s,41.72960869,,,,,,,,
Gaia DR3 2269435262937284352,278.7158333,76.73323978,18h34m51.80s +76d43m59.66s,41.72996007,,,,,,,,
Gaia DR3 4031231603669505408,177.0010834,35.08599321,11h48m00.26s +35d05m09.58s,41.73005101,,,,,,,,
Gaia DR3 480586331955742464,86.43949002,66.64072476,05h45m45.48s +66d38m26.61s,41.73150945,,,,,,,,
Gaia DR3 2764848917212838656,355.1984615,13.35037451,23h40m47.63s +13d21m01.35s,41.73186594,,,,,,,,
Gaia DR3 3256919987419416960,61.12607017,0.245796476,04h04m30.26s +00d14m44.87s,41.73275446,,,,,,,,
Gaia DR3 992951083981248896,98.99193927,53.60764882,06h35m58.07s +53d36m27.54s,41.73382232,,,,,,,,
Gaia DR3 6283796402569909632,215.8724079,-19.8424078,14h23m29.38s -19d50m32.67s,41.73478683,,,,,,,,
Gaia DR3 1415260791402226944,256.6862434,49.84278144,17h06m44.70s +49d50m34.01s,41.73515372,,,,,,,,
Gaia DR3 2715723012560766976,340.8560739,7.896300436,22h43m25.46s +07d53m46.68s,41.73652352,,,,,,,,
Gaia DR3 4090511567019665408,274.5262438,-22.35431605,18h18m06.30s -22d21m15.54s,41.73782636,,,,,,,,
Gaia DR3 2336284229875185024,1.777239318,-25.41449891,00h07m06.54s -25d24m52.20s,41.73857154,,,,,,,,
Gaia DR3 4068748173216571904,266.5402694,-23.54292038,17h46m09.66s -23d32m34.51s,41.73899515,,,,,,,,
Gaia DR3 312563874146472192,13.93765772,31.04351996,00h55m45.04s +31d02m36.67s,41.73944501,,,,,,,,
Gaia DR3 3210536333490247168,81.45902954,-4.289274369,05h25m50.17s -04d17m21.39s,41.7399154,,,,,,,,
Gaia DR3 3439146653698890880,96.80439838,32.132525,06h27m13.06s +32d07m57.09s,41.74066395,,,,,,,,
Gaia DR3 380967486101663488,7.562956455,40.79165715,00h30m15.11s +40d47m29.97s,41.74088401,,,,,,,,
Gaia DR3 1629048251759587328,248.3262088,63.80601284,16h33m18.29s +63d48m21.65s,41.74096196,,,,,,,,
Gaia DR3 2284218643450108160,330.889419,78.2793429,22h03m33.46s +78d16m45.63s,41.740962,,,,,,,,
Gaia DR3 4062982024937124864,272.0929402,-27.45384697,18h08m22.31s -27d27m13.85s,41.74143231,,,,,,,,
Gaia DR3 3383463399139223296,97.12857293,24.39315001,06h28m30.86s +24d23m35.34s,41.74224881,,,,,,,,
Gaia DR3 323180144243188736,21.77411593,37.90414439,01h27m05.79s +37d54m14.92s,41.74226421,,,,,,,,
Gaia DR3 3383697801274724096,96.13732884,24.71924658,06h24m32.96s +24d43m09.29s,41.74233467,,,,,,,,
Gaia DR3 4350227964438999680,241.024034,-6.133384474,16h04m05.77s -06d08m00.18s,41.74240739,,,,,,,,
Gaia DR3 68640281834136832,54.58136326,25.52188459,03h38m19.53s +25d31m18.78s,41.74244581,,,,,,,,
Gaia DR3 1777754588075326208,335.830929,20.23597652,22h23m19.42s +20d14m09.52s,41.74351468,,,,,,,,
Gaia DR3 WD_Unknown_ID,36.17468305,40.12812916,02h24m41.92s +40d07m41.26s,41.74580976,,,,,,,,
Gaia DR3 324836077473892864,35.29995671,31.74277529,02h21m11.99s +31d44m33.99s,41.74612762,,,,,,,,
Gaia DR3 3795518541424950016,175.6954939,-0.505925991,11h42m46.92s -00d30m21.33s,41.746433,,,,,,,,
Gaia DR3 5701232329947345664,124.1382452,-20.67343594,08h16m33.18s -20d40m24.37s,41.74702708,,,,,,,,
Gaia DR3 5658870380306370816,148.7751692,-26.53920059,09h55m06.04s -26d32m21.12s,41.74806934,,,,,,,,
Gaia DR3 314424045956125440,14.90222227,32.4918192,00h59m36.53s +32d29m30.55s,41.74815812,,,,,,,,
Gaia DR3 2725000897834468352,328.6308871,8.279467547,21h54m31.41s +08d16m46.08s,41.74852739,,,,,,,,
Gaia DR3 5658870380306371200,148.7736637,-26.54043902,09h55m05.68s -26d32m25.58s,41.74861903,,,,,,,,
Gaia DR3 3776672912125077760,159.4336657,-5.816396929,10h37m44.08s -05d48m59.03s,41.74948474,,,,,,,,
Gaia DR3 4319658036487870592,291.8882513,13.96221045,19h27m33.18s +13d57m43.96s,41.74958308,,,,,,,,
Gaia DR3 3767548683601331712,153.8874927,-11.25066813,10h15m33.00s -11d15m02.41s,41.74994926,,,,,,,,
Gaia DR3 736004051317418752,160.8315233,31.52546434,10h43m19.57s +31d31m31.67s,41.75033033,,,,,,,,
Gaia DR3 WD_Unknown_ID,312.1855718,-1.802959831,20h48m44.54s -01d48m10.66s,41.75051562,,,,,,,,
Gaia DR3 4402297777108231168,236.3906924,-4.359424361,15h45m33.77s -04d21m33.93s,41.75076831,,,,,,,,
Gaia DR3 147258180719392512,71.68839861,24.61072453,04h46m45.22s +24d36m38.61s,41.75143527,,,,,,,,
Gaia DR3 3161159327872831744,107.7876328,13.21188044,07h11m09.03s +13d12m42.77s,41.75168558,,,,,,,,
Gaia DR3 4068943443832016512,267.1486429,-22.69820199,17h48m35.67s -22d41m53.53s,41.75308202,,,,,,,,
Gaia DR3 3209947441933983744,80.16844615,-5.786677808,05h20m40.43s -05d47m12.04s,41.75423524,,,,,,,,
Gaia DR3 3547561833090969216,175.1347735,-16.56195651,11h40m32.35s -16d33m43.04s,41.75458382,,,,,,,,
Gaia DR3 4335294809824658432,257.552,-10.3859172,17h10m12.48s -10d23m09.30s,41.7545936,,,,,,,,
Gaia DR3 4160922195665537792,276.2051371,-6.354743289,18h24m49.23s -06d21m17.08s,41.75464233,,,,,,,,
Gaia DR3 1069991600292064512,144.9157426,68.2631113,09h39m39.78s +68d15m47.20s,41.75482439,,,,,,,,
Gaia DR3 5179399816430035456,45.83977831,-8.087877405,03h03m21.55s -08d05m16.36s,41.75531178,,,,,,,,
Gaia DR3 2416191958978391808,2.975628993,-16.6788353,00h11m54.15s -16d40m43.81s,41.75618805,,,,,,,,
Gaia DR3 3910957259362285440,175.2156971,7.953360207,11h40m51.77s +07d57m12.10s,41.75738734,,,,,,,,
Gaia DR3 170388503756580992,59.18232998,32.90173931,03h56m43.76s +32d54m06.26s,41.75798696,,,,,,,,
Gaia DR3 3155322570396112896,109.4159092,9.292513829,07h17m39.82s +09d17m33.05s,41.75814438,,,,,,,,
Gaia DR3 1916527283513194112,349.0684167,37.46774166,23h16m16.42s +37d28m03.87s,41.75836367,,,,,,,,
Gaia DR3 1833149598811938304,301.971413,23.28217212,20h07m53.14s +23d16m55.82s,41.75883358,,,,,,,,
Gaia DR3 5667562191521371392,151.5156671,-20.61628888,10h06m03.76s -20d36m58.64s,41.75900041,,,,,,,,
Gaia DR3 4096781978683268096,277.9150838,-17.02606852,18h31m39.62s -17d01m33.85s,41.75904467,,,,,,,,
Gaia DR3 3104601514893732352,96.83357156,-4.344081611,06h27m20.06s -04d20m38.69s,41.76019944,,,,,,,,
Gaia DR3 3769612329487680000,148.7906673,-11.28197909,09h55m09.76s -11d16m55.12s,41.76114716,,,,,,,,
Gaia DR3 3145609553395071232,117.3130099,8.697345716,07h49m15.12s +08d41m50.44s,41.76298553,,,,,,,,
Gaia DR3 2897771248719156736,93.42403414,-28.25431727,06h13m41.77s -28d15m15.54s,41.76312067,,,,,,,,
Gaia DR3 3442988897081147776,84.13962189,29.60757433,05h36m33.51s +29d36m27.27s,41.76318281,,,,,,,,
Gaia DR3 5701232295587608064,124.1381837,-20.67640952,08h16m33.16s -20d40m35.07s,41.76441533,,,,,,,,
